idx,treespec,prod_wd,bark,Country,2021 ,2018 ,2015 ,2012 ,2009 ,2006 ,2003 ,2000 ,1997 ,1994 ,1991 ,1988 
"A,TOTAL,RW,THS_M3,UNBK,DK",TOTAL,RW,UNBK,DK,,,3482.76,,2813.0,2358.0,1626.94,2952.0,2207.0,2282.0,,
"A,TOTAL,RW,THS_M3,UNBK,EE",TOTAL,RW,UNBK,EE,10667.35,12225.53,9515.03,7290.0,5400.0,5400.0,10500.0,8910.0,5505.0,3550.0,,
"A,TOTAL,RW,THS_M3,UNBK,EL",TOTAL,RW,UNBK,EL,,,,,1033.9,1561.84,1673.0,2244.93,1885.0,2091.0,,
"A,TOTAL,RW,THS_M3,UNBK,ES",TOTAL,RW,UNBK,ES,16100.32,18963.46,17427.49,,13980.04,15716.0,16105.0,14321.0,15631.0,15307.0,,
"A,TOTAL,RW,THS_M3,UNBK,EU27_2020",TOTAL,RW,UNBK,EU27_2020,507260.29,495361.84,440001.19,,,413841.4,402705.48,403972.66,,,,
"A,TOTAL,RW,THS_M3,UNBK,FI",TOTAL,RW,UNBK,FI,66713.9,68289.17,59410.88,52309.5,42157.8,50811.62,54240.43,54542.26,51798.0,48745.0,,
"A,TOTAL,RW,THS_M3,UNBK,FR",TOTAL,RW,UNBK,FR,52914.21,49868.83,51012.13,51494.71,54447.2,53266.8,52551.82,65864.99,57806.15,60165.07,63046.4,58219.86
"A,TOTAL,RW,THS_M3,UNBK,HR",TOTAL,RW,UNBK,HR,4985.79,5389.72,5178.47,5714.0,4242.0,4452.0,3847.0,3669.0,3050.0,2817.0,,
"A,TOTAL,RW,THS_M3,UNBK,HU",TOTAL,RW,UNBK,HU,5984.78,5856.0,5743.97,5946.12,5244.0,5913.0,5785.0,5902.0,4251.0,4527.0,,
"A,TOTAL,RW,THS_M3,UNBK,IE",TOTAL,RW,UNBK,IE,,,2907.99,2580.42,2428.77,2671.0,2683.3,2673.1,2180.0,2018.0,,
"A,TOTAL,RW,THS_M3,UNBK,IS",TOTAL,RW,UNBK,IS,2.6,3.0,,3.63,,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW,THS_M3,UNBK,IT",TOTAL,RW,UNBK,IT,,6051.08,5052.44,,8080.34,8618.27,8219.0,9329.0,9146.0,9465.0,,
"A,TOTAL,RW,THS_M3,UNBK,LI",TOTAL,RW,UNBK,LI,5.99,12.31,8.07,23.33,25.0,25.0,,,13.0,25.0,,
"A,TOTAL,RW,THS_M3,UNBK,LT",TOTAL,RW,UNBK,LT,6614.0,6982.0,6414.0,6921.0,5459.53,5870.0,6275.0,5500.0,5149.0,3992.0,,
"A,TOTAL,RW,THS_M3,UNBK,LU",TOTAL,RW,UNBK,LU,281.34,447.9,,,273.79,267.87,257.3,259.7,,,,
"A,TOTAL,RW,THS_M3,UNBK,LV",TOTAL,RW,UNBK,LV,15943.0,14391.96,12294.42,12529.59,10442.31,12844.6,12915.81,14304.0,8922.0,5700.0,,
"A,TOTAL,RW,THS_M3,UNBK,MT",TOTAL,RW,UNBK,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW,THS_M3,UNBK,NL",TOTAL,RW,UNBK,NL,3010.21,3144.41,2245.7,954.7,1016.13,1106.68,1044.0,1039.0,1109.0,1043.0,,
"A,TOTAL,RW,THS_M3,UNBK,NO",TOTAL,RW,UNBK,NO,13157.15,12822.13,11876.49,10572.15,8883.59,9793.5,8298.0,8156.26,8556.0,8744.0,,
"A,TOTAL,RW,THS_M3,UNBK,PL",TOTAL,RW,UNBK,PL,43106.17,46719.53,41374.97,38015.43,34629.17,32384.0,30836.0,26025.0,21635.0,18776.0,,
"A,TOTAL,RW,THS_M3,UNBK,PT",TOTAL,RW,UNBK,PT,13645.44,13332.84,11654.66,10710.81,9564.07,10804.64,9673.0,10831.0,8978.0,9819.0,,
"A,TOTAL,RW,THS_M3,UNBK,RO",TOTAL,RW,UNBK,RO,17796.33,15989.21,15314.7,16087.91,12556.5,13970.0,15440.0,13148.2,13529.0,11925.0,,
"A,TOTAL,RW,THS_M3,UNBK,SE",TOTAL,RW,UNBK,SE,77000.0,73178.0,74300.0,69499.0,65100.0,64600.0,67100.0,63300.0,60200.0,55900.0,,
"A,TOTAL,RW,THS_M3,UNBK,SI",TOTAL,RW,UNBK,SI,3716.46,5039.29,5054.44,3341.09,2930.22,3179.13,2591.0,2253.0,2208.0,1944.0,,
"A,TOTAL,RW,THS_M3,UNBK,SK",TOTAL,RW,UNBK,SK,7664.76,9602.85,8994.6,8201.67,9086.99,7868.51,6355.0,6163.0,5943.0,5316.0,,
"A,TOTAL,RW,THS_M3,UNBK,UK",TOTAL,RW,UNBK,UK,10899.28,11150.49,10571.87,10119.55,8623.63,8424.0,8072.0,7791.0,7835.0,7920.0,,
"A,TOTAL,RW_FW,THS_M3,OVBK,AT",TOTAL,RW_FW,OVBK,AT,5487.45,5872.41,5576.55,5812.2,5133.58,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,BE",TOTAL,RW_FW,OVBK,BE,,,,,797.5,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,BG",TOTAL,RW_FW,OVBK,BG,2767.19,3334.02,3357.48,3369.0,2827.0,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,CH",TOTAL,RW_FW,OVBK,CH,1980.23,1903.3,1733.88,1439.38,1547.82,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,CY",TOTAL,RW_FW,OVBK,CY,,,,8.11,4.62,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,CZ",TOTAL,RW_FW,OVBK,CZ,,,,2362.6,1906.3,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,DE",TOTAL,RW_FW,OVBK,DE,,,,10917.73,10452.06,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,DK",TOTAL,RW_FW,OVBK,DK,,,2278.2,,1216.6,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,EE",TOTAL,RW_FW,OVBK,EE,4834.0,5543.0,3570.0,2140.0,1440.0,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,EL",TOTAL,RW_FW,OVBK,EL,,,,,829.02,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,ES",TOTAL,RW_FW,OVBK,ES,2363.02,4151.66,5361.58,4907.16,2589.74,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,FI",TOTAL,RW_FW,OVBK,FI,10278.02,8948.94,9186.21,8875.86,6928.01,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,FR",TOTAL,RW_FW,OVBK,FR,28020.13,25648.51,30543.64,31234.74,29842.85,29029.41,29521.22,31045.82,33978.8,36396.34,38503.13,33679.49
"A,TOTAL,RW_FW,THS_M3,OVBK,HR",TOTAL,RW_FW,OVBK,HR,,,,,,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,HU",TOTAL,RW_FW,OVBK,HU,3496.87,3443.44,3279.91,3624.29,3525.5,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,IE",TOTAL,RW_FW,OVBK,IE,242.0,204.0,337.08,225.24,184.0,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,IS",TOTAL,RW_FW,OVBK,IS,1.0,2.0,,1.01,,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,IT",TOTAL,RW_FW,OVBK,IT,,4521.97,5237.83,6398.26,6017.15,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,LI",TOTAL,RW_FW,OVBK,LI,12.79,20.08,18.59,18.8,15.0,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,LT",TOTAL,RW_FW,OVBK,LT,2130.05,1974.0,2743.79,2483.07,2012.2,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,LU",TOTAL,RW_FW,OVBK,LU,53.82,99.43,79.98,21.66,18.16,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,LV",TOTAL,RW_FW,OVBK,LV,3496.5,2855.0,1420.0,1360.68,2003.4,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,MT",TOTAL,RW_FW,OVBK,MT,,0.0,,0.0,0.0,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,NL",TOTAL,RW_FW,OVBK,NL,2684.41,2664.0,1588.0,340.5,343.33,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,NO",TOTAL,RW_FW,OVBK,NO,1984.97,1974.03,1999.55,2124.69,2627.11,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,PL",TOTAL,RW_FW,OVBK,PL,5021.0,5945.86,6106.62,5602.93,4615.0,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,PT",TOTAL,RW_FW,OVBK,PT,2283.11,1678.29,1223.46,0.0,754.47,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,RO",TOTAL,RW_FW,OVBK,RO,6636.46,5830.76,5424.68,5457.83,4449.5,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,SE",TOTAL,RW_FW,OVBK,SE,6653.2,6231.24,8400.0,7080.0,6785.0,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,SI",TOTAL,RW_FW,OVBK,SI,1114.9,1198.87,1331.1,1200.7,1050.7,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,SK",TOTAL,RW_FW,OVBK,SK,555.69,589.09,648.02,675.26,652.93,,,,,,,
"A,TOTAL,RW_FW,THS_M3,OVBK,UK",TOTAL,RW_FW,OVBK,UK,,2789.78,2159.79,1499.89,1114.95,,,,,,,
"A,TOTAL,RW_FW,THS_M3,UNBK,AT",TOTAL,RW_FW,UNBK,AT,4899.51,5243.22,4979.06,5189.46,4583.55,4705.0,3336.0,2860.0,3423.0,3259.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,BE",TOTAL,RW_FW,UNBK,BE,,1236.66,,,725.0,670.0,550.0,550.0,,,,
"A,TOTAL,RW_FW,THS_M3,UNBK,BG",TOTAL,RW_FW,UNBK,BG,2356.63,2849.21,2848.2,,2375.0,2885.0,2187.0,2107.0,1179.0,887.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,CH",TOTAL,RW_FW,UNBK,CH,1805.13,1735.93,1584.23,1528.05,1414.66,1417.03,1000.0,1626.0,742.0,858.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,CY",TOTAL,RW_FW,UNBK,CY,7.18,8.84,7.49,6.52,3.72,2.86,4.27,5.43,9.7,11.1,,
"A,TOTAL,RW_FW,THS_M3,UNBK,CZ",TOTAL,RW_FW,UNBK,CZ,,4246.0,2336.0,2020.0,1733.0,1345.0,1180.0,940.0,610.0,778.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,DE",TOTAL,RW_FW,UNBK,DE,23223.9,22358.98,10493.77,9475.53,9086.61,8290.0,5767.0,2622.0,2719.0,3795.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,DK",TOTAL,RW_FW,UNBK,DK,,,2014.59,,1106.0,1162.0,816.55,461.0,563.0,485.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,EE",TOTAL,RW_FW,UNBK,EE,4147.58,4755.91,3075.0,1926.0,1296.0,1100.0,2100.0,1640.0,1370.0,544.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,EL",TOTAL,RW_FW,UNBK,EL,,,,,747.27,1099.88,1073.61,1601.41,1236.0,1354.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,ES",TOTAL,RW_FW,UNBK,ES,2000.37,3506.32,4522.87,,2080.0,1607.0,2030.0,1600.0,3198.0,2317.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,EU27_2020",TOTAL,RW_FW,UNBK,EU27_2020,118443.56,113948.41,99060.74,95390.01,,,74819.21,,,,,
"A,TOTAL,RW_FW,THS_M3,UNBK,FI",TOTAL,RW_FW,UNBK,FI,8911.05,7758.73,7964.45,7695.37,6006.59,5290.31,4994.43,4395.19,4041.0,4101.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,FR",TOTAL,RW_FW,UNBK,FR,26725.68,24148.19,25962.09,26549.53,25366.43,24675.0,25093.04,26388.94,28881.98,30936.88,32727.66,28627.57
"A,TOTAL,RW_FW,THS_M3,UNBK,HR",TOTAL,RW_FW,UNBK,HR,2130.11,2175.34,1768.74,1557.0,862.0,915.0,979.0,976.0,1006.0,1013.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,HU",TOTAL,RW_FW,UNBK,HU,2860.21,2817.98,2679.17,2958.92,2879.3,3246.0,2781.0,2596.9,1909.0,2066.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,IE",TOTAL,RW_FW,UNBK,IE,,,202.8,204.77,167.27,16.0,30.1,73.0,63.0,60.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,IS",TOTAL,RW_FW,UNBK,IS,1.0,2.0,,0.89,,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,IT",TOTAL,RW_FW,UNBK,IT,,3844.46,3003.98,,5352.26,5605.52,5580.0,5680.0,5222.0,5481.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,LI",TOTAL,RW_FW,UNBK,LI,2.83,4.14,3.7,16.14,15.0,13.0,,,4.0,4.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,LT",TOTAL,RW_FW,UNBK,LT,1885.0,1749.0,2110.0,2200.0,1782.81,1230.0,1320.0,1450.0,1149.0,1736.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,LU",TOTAL,RW_FW,UNBK,LU,45.75,84.52,69.54,,16.51,13.09,18.4,18.0,,,,
"A,TOTAL,RW_FW,THS_M3,UNBK,LV",TOTAL,RW_FW,UNBK,LV,2940.0,2400.0,1200.0,1173.0,1736.28,979.0,990.81,1680.0,2865.0,1110.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,MT",TOTAL,RW_FW,UNBK,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,NL",TOTAL,RW_FW,UNBK,NL,2362.28,2378.0,1397.0,290.0,290.0,290.0,290.0,160.0,123.0,180.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,NO",TOTAL,RW_FW,UNBK,NO,1705.27,1795.0,1717.79,1784.74,2252.77,2511.02,1309.0,678.48,299.0,470.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,PL",TOTAL,RW_FW,UNBK,PL,4519.35,5351.81,5496.51,5043.14,4153.92,3617.2,3632.0,1536.0,1538.0,2065.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,PT",TOTAL,RW_FW,UNBK,PT,1762.43,1287.23,952.58,600.0,600.0,600.0,600.0,600.0,550.0,500.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,RO",TOTAL,RW_FW,UNBK,RO,6461.03,5553.11,5079.3,5037.58,3969.2,4516.0,2903.0,3032.2,3692.0,2285.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,SE",TOTAL,RW_FW,UNBK,SE,5500.0,5466.0,7000.0,5900.0,5900.0,5900.0,5900.0,5900.0,3800.0,3800.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,SI",TOTAL,RW_FW,UNBK,SI,1043.3,1118.13,1242.23,1120.99,982.6,983.56,359.0,532.0,546.0,235.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,SK",TOTAL,RW_FW,UNBK,SK,495.05,523.62,559.79,587.07,586.1,307.07,304.0,277.0,339.0,628.0,,
"A,TOTAL,RW_FW,THS_M3,UNBK,UK",TOTAL,RW_FW,UNBK,UK,2183.7,2478.3,1921.2,1332.0,988.3,317.0,229.0,229.0,229.0,229.0,,
"A,TOTAL,RW_IN,THS_M3,OVBK,AT",TOTAL,RW_IN,OVBK,AT,15143.25,15622.7,14078.92,14370.96,13601.15,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,BE",TOTAL,RW_IN,OVBK,BE,,,,,4037.0,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,BG",TOTAL,RW_IN,OVBK,BG,3489.47,4047.89,3985.93,3707.0,2561.0,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,CH",TOTAL,RW_IN,OVBK,CH,3258.13,3559.85,3044.59,3227.9,3611.2,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,CY",TOTAL,RW_IN,OVBK,CY,,,,5.57,7.66,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,CZ",TOTAL,RW_IN,OVBK,CZ,,,,16496.64,15145.9,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,DE",TOTAL,RW_IN,OVBK,DE,,,,48041.56,43530.88,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,DK",TOTAL,RW_IN,OVBK,DK,,,1637.0,,1877.7,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,EE",TOTAL,RW_IN,OVBK,EE,7379.0,8454.0,7290.0,5960.0,4560.0,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,EL",TOTAL,RW_IN,OVBK,EL,,,,358.73,558.14,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,ES",TOTAL,RW_IN,OVBK,ES,16508.61,18058.83,15102.38,14601.16,14547.1,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,FI",TOTAL,RW_IN,OVBK,FI,66069.93,69218.49,58848.95,51026.38,41368.27,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,FR",TOTAL,RW_IN,OVBK,FR,30979.0,30381.51,29620.42,29554.05,34841.04,33471.23,32239.92,46089.92,33902.81,34229.2,35495.57,34609.61
"A,TOTAL,RW_IN,THS_M3,OVBK,HR",TOTAL,RW_IN,OVBK,HR,,,,,,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,HU",TOTAL,RW_IN,OVBK,HU,3827.07,3716.64,3739.4,3648.99,2883.6,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,IE",TOTAL,RW_IN,OVBK,IE,4092.0,3644.0,2861.69,2613.22,2487.65,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,IS",TOTAL,RW_IN,OVBK,IS,1.6,1.0,,3.01,,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,IT",TOTAL,RW_IN,OVBK,IT,,2516.2,2682.93,2685.98,2973.7,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,LI",TOTAL,RW_IN,OVBK,LI,3.49,9.0,4.95,8.0,10.0,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,LT",TOTAL,RW_IN,OVBK,LT,5343.54,5907.0,4857.79,5328.44,4149.8,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,LU",TOTAL,RW_IN,OVBK,LU,277.17,427.51,358.13,292.59,283.0,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,LV",TOTAL,RW_IN,OVBK,LV,14737.5,13594.4,12508.73,12492.25,9783.67,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,MT",TOTAL,RW_IN,OVBK,MT,,0.0,,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,NL",TOTAL,RW_IN,OVBK,NL,784.2,926.35,1008.9,803.1,878.71,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,NO",TOTAL,RW_IN,OVBK,NO,12612.0,11919.48,11191.22,9673.76,7304.17,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,PL",TOTAL,RW_IN,OVBK,PL,42869.96,45959.54,39860.97,35553.6,33858.01,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,PT",TOTAL,RW_IN,OVBK,PT,15411.5,15760.3,13861.82,0.0,11321.0,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,RO",TOTAL,RW_IN,OVBK,RO,12060.26,10997.83,10799.45,11972.19,9626.4,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,SE",TOTAL,RW_IN,OVBK,SE,82215.33,77191.68,80760.0,76320.0,65425.0,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,SI",TOTAL,RW_IN,OVBK,SI,2928.44,4324.91,4190.77,2440.44,2141.36,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,SK",TOTAL,RW_IN,OVBK,SK,8070.57,10263.52,9679.3,8724.1,9461.41,,,,,,,
"A,TOTAL,RW_IN,THS_M3,OVBK,UK",TOTAL,RW_IN,OVBK,UK,,9715.57,9692.04,9844.72,8554.3,,,,,,,
"A,TOTAL,RW_IN,THS_M3,UNBK,AT",TOTAL,RW_IN,UNBK,AT,13520.76,13948.84,12570.46,12831.22,12143.89,14430.0,13719.0,10416.0,11902.0,11701.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,BE",TOTAL,RW_IN,UNBK,BE,,4114.64,,,3670.0,4405.0,4215.0,3960.0,,,,
"A,TOTAL,RW_IN,THS_M3,UNBK,BG",TOTAL,RW_IN,UNBK,BG,3172.24,3679.9,3523.9,,2224.0,3107.0,2645.89,2676.9,1862.0,1798.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,CH",TOTAL,RW_IN,UNBK,CH,2964.42,3239.19,2772.38,2938.34,3287.11,4284.5,3800.0,7612.0,3546.0,3821.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,CY",TOTAL,RW_IN,UNBK,CY,2.86,2.11,3.11,,6.16,4.57,7.72,15.15,31.3,35.9,,
"A,TOTAL,RW_IN,THS_M3,UNBK,CZ",TOTAL,RW_IN,UNBK,CZ,,21443.0,13827.0,13041.0,13769.0,16333.0,13960.0,13501.0,12881.0,11172.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,DE",TOTAL,RW_IN,UNBK,DE,59187.47,52873.68,45118.97,42862.6,38986.66,54000.0,45415.0,51088.0,35488.0,36018.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,DK",TOTAL,RW_IN,UNBK,DK,,,1468.17,,1707.0,1196.0,810.39,2491.0,1644.0,1797.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,EE",TOTAL,RW_IN,UNBK,EE,6519.77,7469.62,6440.03,5364.0,4104.0,4300.0,8400.0,7270.0,4135.0,3006.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,EL",TOTAL,RW_IN,UNBK,EL,,,,,286.62,461.96,599.25,643.53,649.0,737.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,ES",TOTAL,RW_IN,UNBK,ES,14099.95,15457.14,12904.62,11626.8,11900.04,14109.0,14075.0,12721.0,12433.0,12990.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,EU27_2020",TOTAL,RW_IN,UNBK,EU27_2020,388716.73,381413.43,340940.44,,,,327886.13,,,,,
"A,TOTAL,RW_IN,THS_M3,UNBK,FI",TOTAL,RW_IN,UNBK,FI,57802.85,60530.43,51446.44,44614.13,36151.22,45521.31,49246.0,50147.07,47757.0,44644.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,FR",TOTAL,RW_IN,UNBK,FR,26188.53,25720.65,25050.04,24945.18,29080.77,28591.8,27458.78,39476.05,28924.17,29228.19,30318.74,29592.29
"A,TOTAL,RW_IN,THS_M3,UNBK,HR",TOTAL,RW_IN,UNBK,HR,2855.69,3214.38,3409.73,4157.0,3380.0,3537.0,2868.0,2693.0,2044.0,1804.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,HU",TOTAL,RW_IN,UNBK,HU,3124.57,3038.03,3064.8,2987.2,2364.7,2667.0,3004.0,3305.1,2342.0,2461.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,IE",TOTAL,RW_IN,UNBK,IE,,,2705.2,2375.65,2261.5,2655.0,2653.2,2600.1,2117.0,1958.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,IS",TOTAL,RW_IN,UNBK,IS,1.6,1.0,,2.73,,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,IT",TOTAL,RW_IN,UNBK,IT,,2206.62,2048.46,,2728.08,3012.75,2639.0,3649.0,3924.0,3984.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,LI",TOTAL,RW_IN,UNBK,LI,3.16,8.16,4.37,7.2,10.0,12.0,,,9.0,21.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,LT",TOTAL,RW_IN,UNBK,LT,4729.0,5233.0,4304.0,4721.0,3676.72,4640.0,4955.0,4050.0,4000.0,2256.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,LU",TOTAL,RW_IN,UNBK,LU,235.59,363.38,,,257.27,254.78,238.9,241.7,,,,
"A,TOTAL,RW_IN,THS_M3,UNBK,LV",TOTAL,RW_IN,UNBK,LV,13003.0,11991.96,11094.42,11356.59,8706.03,11865.6,11925.0,12624.0,6057.0,4590.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,MT",TOTAL,RW_IN,UNBK,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,NL",TOTAL,RW_IN,UNBK,NL,647.93,766.41,848.7,664.7,726.13,816.68,754.0,879.0,986.0,863.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,NO",TOTAL,RW_IN,UNBK,NO,11451.88,10835.89,10158.7,8787.41,6630.83,7282.48,6989.0,7477.79,8257.0,8274.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,PL",TOTAL,RW_IN,UNBK,PL,38586.82,41367.72,35878.46,32972.29,30475.26,28766.8,27204.0,24489.0,20097.0,16711.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,PT",TOTAL,RW_IN,UNBK,PT,11883.01,12045.61,10702.08,10110.81,8964.07,10204.64,9073.0,10231.0,8428.0,9319.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,RO",TOTAL,RW_IN,UNBK,RO,11335.3,10436.1,10235.4,11050.34,8587.3,9454.0,12537.0,10116.0,9837.0,9640.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,SE",TOTAL,RW_IN,UNBK,SE,71400.0,67712.0,67300.0,63599.0,59200.0,58700.0,61200.0,57400.0,56400.0,52100.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,SI",TOTAL,RW_IN,UNBK,SI,2673.16,3921.16,3812.21,2220.1,1947.62,2195.57,2232.0,1721.0,1662.0,1709.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,SK",TOTAL,RW_IN,UNBK,SK,7169.7,9079.23,8434.81,7614.6,8500.89,7561.44,6051.0,5886.0,5604.0,4688.0,,
"A,TOTAL,RW_IN,THS_M3,UNBK,UK",TOTAL,RW_IN,UNBK,UK,8715.58,8672.19,8650.67,8787.55,7635.33,8107.0,7843.0,7562.0,7606.0,7691.0,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,AT",TOTAL,RW_IN_LG,OVBK,AT,11669.88,11642.83,10629.67,10812.12,10197.49,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,BE",TOTAL,RW_IN_LG,OVBK,BE,,,,,2552.0,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,BG",TOTAL,RW_IN_LG,OVBK,BG,1676.46,1774.79,1851.01,1676.0,1079.0,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,CH",TOTAL,RW_IN_LG,OVBK,CH,2690.38,2960.72,2539.57,2710.25,3125.51,,,,,,,
